Data,Equipe_Casa,Pontos_Casa,Pontos_Visitante,Equipe_Visitante,Rodada,Etapa
30/11/2014,Brasília,75,77,Minas,4,1
03/12/2014,Limeira,77,71,Bauru,8,1
05/12/2014,Rio Claro,65,82,Bauru,7,1
07/12/2014,Limeira,72,86,Pinheiros,1,1
07/12/2014,Mogi,85,84,Palmeiras,3,1
09/12/2014,Uberlândia,67,70,Franca,9,1
09/12/2014,L. Sorocabana,88,96,Pinheiros,9,1
09/12/2014,Palmeiras,73,68,Paulistano,9,1
09/12/2014,Minas,79,84,Bauru,9,1
10/12/2014,São José,80,79,Macaé,9,1
10/12/2014,Basq. Cearense,68,60,Rio Claro,9,1
10/12/2014,Brasília,83,87,Limeira,9,1
10/12/2014,Mogi,94,98,Flamengo,9,1
11/12/2014,Minas,83,69,Franca,10,1
11/12/2014,Pinheiros,89,93,Paulistano,10,1
11/12/2014,Uberlândia,76,88,Bauru,10,1
11/12/2014,Palmeiras,83,78,L. Sorocabana,10,1
12/12/2014,São José,71,94,Flamengo,10,1
12/12/2014,Brasília,73,85,Rio Claro,10,1
12/12/2014,Basq. Cearense,67,85,Limeira,10,1
12/12/2014,Mogi,81,70,Macaé,10,1
16/12/2014,Paulistano,89,71,São José,11,1
16/12/2014,L. Sorocabana,85,87,Mogi,11,1
16/12/2014,Macaé,78,77,Basq. Cearense,11,1
16/12/2014,Flamengo,76,74,Brasília,11,1
17/12/2014,Minas,72,85,Limeira,11,1
17/12/2014,Bauru,116,55,Pinheiros,11,1
17/12/2014,Uberlândia,84,94,Rio Claro,11,1
17/12/2014,Franca,80,74,Palmeiras,11,1
18/12/2014,Flamengo,106,73,Basq. Cearense,12,1
18/12/2014,L. Sorocabana,70,78,São José,12,1
18/12/2014,Paulistano,74,76,Mogi,12,1
18/12/2014,Macaé,68,86,Brasília,12,1
19/12/2014,Minas,82,70,Rio Claro,12,1
19/12/2014,Franca,81,68,Pinheiros,12,1
19/12/2014,Bauru,85,77,Palmeiras,12,1
19/12/2014,Uberlândia,81,89,Limeira,12,1
21/12/2014,Franca,73,79,Bauru,13,1
22/12/2014,Minas,75,66,Uberlândia,13,1
22/12/2014,Brasília,81,68,Basq. Cearense,13,1
22/12/2014,Paulistano,83,69,L. Sorocabana,13,1
22/12/2014,Macaé,86,84,Flamengo,13,1
22/12/2014,Mogi,88,89,São José,13,1
22/12/2014,Rio Claro,78,87,Limeira,13,1
23/12/2014,Pinheiros,65,79,Palmeiras,13,1
06/01/2015,Pinheiros,107,86,Uberlândia,14,1
06/01/2015,São José,94,83,Franca,14,1
06/01/2015,Mogi,80,99,Bauru,14,1
06/01/2015,Palmeiras,76,80,Minas,14,1
07/01/2015,Rio Claro,85,93,Flamengo,14,1
07/01/2015,Limeira,87,66,Macaé,14,1
07/01/2015,Brasília,84,76,L. Sorocabana,14,1
07/01/2015,Basq. Cearense,69,77,Paulistano,14,1
08/01/2015,Mogi,80,82,Franca,15,1
08/01/2015,São José,71,90,Bauru,15,1
08/01/2015,Palmeiras,79,68,Uberlândia,15,1
08/01/2015,Pinheiros,89,78,Minas,15,1
09/01/2015,Limeira,78,73,Flamengo,15,1
09/01/2015,Rio Claro,85,105,Macaé,15,1
09/01/2015,Brasília,86,94,Paulistano,15,1
09/01/2015,Basq. Cearense,90,78,L. Sorocabana,15,1
12/01/2015,Basq. Cearense,80,62,Uberlândia,4,1
13/01/2015,Limeira,89,80,Paulistano,3,2
13/01/2015,Flamengo,77,84,Bauru,4,1
14/01/2015,Basq. Cearense,80,91,Mogi,7,1
15/01/2015,Macaé,85,93,Bauru,3,1
15/01/2015,Flamengo,97,81,Paulistano,1,2
16/01/2015,Brasília,86,88,Mogi,8,1
17/01/2015,Flamengo,98,73,L. Sorocabana,2,2
19/01/2015,Macaé,80,73,L. Sorocabana,1,2
20/01/2015,Brasília,74,85,Bauru,1,2
20/01/2015,Basq. Cearense,78,91,Franca,1,2
21/01/2015,Pinheiros,61,73,Limeira,1,2
21/01/2015,Macaé,76,69,Paulistano,2,2
21/01/2015,Minas,91,76,São José,1,2
21/01/2015,Uberlândia,80,86,Mogi,1,2
21/01/2015,Palmeiras,101,98,Rio Claro,1,2
22/01/2015,Brasília,74,62,Franca,2,2
22/01/2015,Basq. Cearense,67,109,Bauru,2,2
23/01/2015,Minas,66,76,Mogi,2,2
23/01/2015,Palmeiras,79,69,Limeira,2,2
23/01/2015,Uberlândia,90,84,São José,2,2
23/01/2015,Pinheiros,67,71,Rio Claro,2,2
24/01/2015,Paulistano,89,90,Bauru,5,2
27/01/2015,Minas,90,63,Basq. Cearense,3,2
27/01/2015,Palmeiras,68,84,Mogi,3,2
27/01/2015,Uberlândia,91,74,Brasília,3,2
27/01/2015,Pinheiros,72,70,São José,3,2
28/01/2015,Rio Claro,82,70,L. Sorocabana,3,2
28/01/2015,Bauru,85,69,Macaé,3,2
29/01/2015,Pinheiros,81,88,Mogi,4,2
29/01/2015,Minas,79,87,Brasília,4,2
29/01/2015,Uberlândia,78,71,Basq. Cearense,4,2
29/01/2015,Palmeiras,99,86,São José,4,2
30/01/2015,Bauru,92,84,Flamengo,4,2
30/01/2015,Limeira,85,73,L. Sorocabana,4,2
30/01/2015,Franca,74,66,Macaé,4,2
03/02/2015,Flamengo,77,59,Minas,5,2
03/02/2015,Macaé,79,72,Uberlândia,5,2
03/02/2015,L. Sorocabana,88,67,Franca,5,2
04/02/2015,São José,76,75,Rio Claro,5,2
04/02/2015,Mogi,98,82,Limeira,5,2
04/02/2015,Basq. Cearense,85,91,Pinheiros,5,2
04/02/2015,Brasília,89,62,Palmeiras,5,2
05/02/2015,Macaé,85,87,Minas,6,2
05/02/2015,Paulistano,88,79,Franca,6,2
05/02/2015,Flamengo,91,58,Uberlândia,6,2
06/02/2015,São José,73,77,Limeira,6,2
06/02/2015,Mogi,93,80,Rio Claro,6,2
06/02/2015,Brasília,106,105,Pinheiros,6,2
06/02/2015,Basq. Cearense,83,65,Palmeiras,6,2
08/02/2015,Franca,72,80,Flamengo,3,2
10/02/2015,Pinheiros,68,89,Flamengo,7,2
10/02/2015,Palmeiras,83,67,Macaé,7,2
10/02/2015,São José,67,78,Brasília,7,2
10/02/2015,Mogi,80,84,Basq. Cearense,7,2
11/02/2015,Franca,86,92,Limeira,7,2
11/02/2015,Uberlândia,77,82,Paulistano,7,2
11/02/2015,Minas,89,80,L. Sorocabana,7,2
12/02/2015,Pinheiros,99,69,Macaé,8,2
12/02/2015,Palmeiras,85,89,Flamengo,8,2
12/02/2015,Mogi,108,99,Brasília,8,2
12/02/2015,São José,70,78,Basq. Cearense,8,2
13/02/2015,Bauru,90,89,Limeira,8,2
13/02/2015,Franca,72,61,Rio Claro,8,2
13/02/2015,Minas,72,69,Paulistano,8,2
13/02/2015,Uberlândia,66,72,L. Sorocabana,8,2
15/02/2015,Bauru,106,74,Rio Claro,7,2
20/02/2015,Rio Claro,87,90,Paulistano,4,2
23/02/2015,Flamengo,103,78,Macaé,11,2
24/02/2015,Pinheiros,85,79,L. Sorocabana,9,2
24/02/2015,Paulistano,92,73,Palmeiras,9,2
24/02/2015,Franca,70,62,Uberlândia,9,2
25/02/2015,Rio Claro,92,83,Basq. Cearense,9,2
25/02/2015,Limeira,86,69,Brasília,9,2
26/02/2015,Paulistano,84,68,Pinheiros,10,2
26/02/2015,L. Sorocabana,102,81,Palmeiras,10,2
26/02/2015,Franca,66,69,Minas,10,2
26/02/2015,Bauru,87,64,Uberlândia,10,2
27/02/2015,Rio Claro,89,98,Brasília,10,2
27/02/2015,Limeira,89,84,Basq. Cearense,10,2
28/02/2015,Bauru,89,71,Minas,9,2
02/03/2015,L. Sorocabana,71,110,Bauru,6,2
13/03/2015,Palmeiras,67,74,Pinheiros,11,2
13/03/2015,Limeira,95,90,Rio Claro,11,2
13/03/2015,Uberlândia,56,75,Minas,11,2
13/03/2015,L. Sorocabana,78,76,Paulistano,11,2
13/03/2015,Basq. Cearense,96,84,Brasília,11,2
13/03/2015,São José,79,89,Mogi,11,2
17/03/2015,São José,77,88,Paulistano,12,2
17/03/2015,Mogi,89,82,L. Sorocabana,12,2
17/03/2015,Basq. Cearense,76,82,Macaé,12,2
18/03/2015,Rio Claro,91,100,Uberlândia,12,2
18/03/2015,Limeira,66,62,Minas,12,2
18/03/2015,Palmeiras,96,90,Franca,12,2
19/03/2015,Basq. Cearense,63,89,Flamengo,13,2
19/03/2015,Mogi,88,77,Paulistano,13,2
19/03/2015,São José,91,72,L. Sorocabana,13,2
19/03/2015,Brasília,80,77,Macaé,13,2
20/03/2015,Pinheiros,87,67,Franca,13,2
20/03/2015,Rio Claro,73,68,Minas,13,2
20/03/2015,Limeira,83,64,Uberlândia,13,2
20/03/2015,Palmeiras,65,77,Bauru,13,2
21/03/2015,Brasília,95,106,Flamengo,12,2
24/03/2015,Bauru,82,70,Franca,11,2
25/03/2015,Macaé,103,105,São José,9,2
25/03/2015,Flamengo,87,83,Mogi,9,2
27/03/2015,Pinheiros,69,89,Bauru,12,2
27/03/2015,Macaé,89,95,Mogi,10,2
28/03/2015,Flamengo,93,88,São José,10,2
31/03/2015,Bauru,97,75,Mogi,14,2
01/04/2015,Flamengo,99,74,Rio Claro,14,2
01/04/2015,Macaé,79,81,Limeira,14,2
01/04/2015,L. Sorocabana,91,76,Brasília,14,2
01/04/2015,Paulistano,86,78,Basq. Cearense,14,2
01/04/2015,Franca,80,65,São José,14,2
01/04/2015,Uberlândia,80,83,Pinheiros,14,2
01/04/2015,Minas,68,73,Palmeiras,14,2
03/04/2015,Macaé,92,94,Rio Claro,15,2
03/04/2015,Flamengo,86,70,Limeira,15,2
03/04/2015,Paulistano,89,81,Brasília,15,2
03/04/2015,L. Sorocabana,86,82,Basq. Cearense,15,2
03/04/2015,Franca,74,78,Mogi,15,2
03/04/2015,Bauru,104,96,São José,15,2
03/04/2015,Minas,87,110,Pinheiros,15,2
03/04/2015,Uberlândia,82,78,Palmeiras,15,2
07/04/2015,Paulistano,75,76,São José,1,3
08/04/2015,Franca,79,74,Palmeiras,1,3
09/04/2015,Pinheiros,91,95,Brasília,1,3
09/04/2015,Paulistano,72,67,São José,2,3
10/04/2015,Minas,90,78,Macaé,1,3
10/04/2015,Franca,81,64,Palmeiras,2,3
11/04/2015,Pinheiros,96,90,Brasília,2,3
12/04/2015,Minas,80,81,Macaé,2,3
13/04/2015,São José,85,74,Paulistano,3,3
14/04/2015,Palmeiras,80,73,Franca,3,3
14/04/2015,Brasília,82,76,Pinheiros,3,3
15/04/2015,Macaé,91,62,Minas,3,3
15/04/2015,São José,74,65,Paulistano,4,3
16/04/2015,Brasília,93,81,Pinheiros,4,3
16/04/2015,Palmeiras,63,56,Franca,4,3
17/04/2015,Macaé,92,86,Minas,4,3
19/04/2015,Franca,73,64,Palmeiras,5,3
22/04/2015,Limeira,93,76,Brasília,1,4
23/04/2015,Flamengo,85,62,São José,1,4
23/04/2015,Mogi,84,72,Macaé,1,4
24/04/2015,Bauru,82,55,Franca,1,4
24/04/2015,Limeira,85,93,Brasília,2,4
25/04/2015,Flamengo,76,82,São José,2,4
25/04/2015,Mogi,84,89,Macaé,2,4
26/04/2015,Bauru,71,74,Franca,2,4
27/04/2015,Brasília,83,98,Limeira,3,4
28/04/2015,São José,68,86,Flamengo,3,4
29/04/2015,Brasília,76,89,Limeira,4,4
29/04/2015,Macaé,78,69,Mogi,3,4
30/04/2015,São José,81,76,Flamengo,4,4
30/04/2015,Franca,67,75,Bauru,3,4
01/05/2015,Macaé,73,91,Mogi,4,4
02/05/2015,Franca,78,67,Bauru,4,4
04/05/2015,Mogi,91,84,Macaé,5,4
05/05/2015,Bauru,78,72,Franca,5,4
05/05/2015,Flamengo,98,64,São José,5,4
09/05/2015,Limeira,78,85,Flamengo,1,5
10/05/2015,Bauru,73,81,Mogi,1,5
11/05/2015,Limeira,73,92,Flamengo,2,5
12/05/2015,Bauru,84,81,Mogi,2,5
14/05/2015,Flamengo,76,67,Limeira,3,5
15/05/2015,Mogi,85,78,Bauru,3,5
17/05/2015,Mogi,91,98,Bauru,4,5
20/05/2015,Bauru,77,65,Mogi,5,5
26/05/2015,Flamengo,91,69,Bauru,1,6
30/05/2015,Bauru,67,77,Flamengo,2,6
