Data,Equipe_Casa,Pontos_Casa,Pontos_Visitante,Equipe_Visitante,Rodada,Etapa
16/01/2017,Macaé Basquete,58,69,Vasco da Gama,9,1
17/01/2017,Mogi,57,83,Flamengo,6,1
19/01/2017,Mogi,69,75,Macaé Basquete,5,1
19/01/2017,Vasco da Gama,85,76,Brasília,17,1
21/01/2017,Flamengo,80,83,Franca,17,1
22/01/2017,Mogi,75,72,Vitória,8,1
23/01/2017,Macaé Basquete,75,78,Franca,16,1
24/01/2017,Flamengo,63,72,Bauru,16,1
25/01/2017,Paulistano,78,85,Campo Mourão,16,1
25/01/2017,L. Sorocabana,60,90,Mogi,16,1
25/01/2017,Basq. Cearense,74,77,Pinheiros,16,1
26/01/2017,Macaé Basquete,67,87,Bauru,17,1
26/01/2017,Caxias do Sul,76,81,Brasília,16,1
26/01/2017,Vasco da Gama,75,87,Minas,16,1
27/01/2017,Paulistano,77,78,Mogi,17,1
27/01/2017,L. Sorocabana,64,74,Campo Mourão,17,1
27/01/2017,Vitória,67,72,Pinheiros,17,1
28/01/2017,Vasco da Gama,78,77,Flamengo,10,1
28/01/2017,Caxias do Sul,66,52,Minas,17,1
31/01/2017,Pinheiros,97,90,Macaé Basquete,18,1
31/01/2017,Bauru,78,68,Paulistano,18,1
31/01/2017,Franca,90,68,L. Sorocabana,18,1
01/02/2017,Minas,62,66,Basq. Cearense,18,1
01/02/2017,Brasília,70,78,Vitória,18,1
02/02/2017,Pinheiros,77,84,Flamengo,19,1
02/02/2017,Mogi,73,64,Caxias do Sul,18,1
02/02/2017,Bauru,87,55,L. Sorocabana,19,1
02/02/2017,Franca,78,71,Paulistano,19,1
03/02/2017,Minas,78,82,Vitória,19,1
03/02/2017,Brasília,88,52,Basq. Cearense,19,1
04/02/2017,Mogi,80,73,Vasco da Gama,19,1
04/02/2017,Campo Mourão,83,74,Caxias do Sul,19,1
07/02/2017,Vasco da Gama,77,76,Macaé Basquete,24,1
11/02/2017,Campo Mourão,77,82,Vasco da Gama,18,1
14/02/2017,Minas,68,61,L. Sorocabana,20,1
14/02/2017,Macaé Basquete,78,91,Campo Mourão,20,1
14/02/2017,Flamengo,96,87,Mogi,20,1
14/02/2017,Bauru,74,64,Pinheiros,20,1
14/02/2017,Brasília,85,76,Paulistano,20,1
16/02/2017,Minas,85,96,Paulistano,21,1
16/02/2017,Macaé Basquete,69,90,Mogi,21,1
16/02/2017,Flamengo,79,69,Campo Mourão,21,1
16/02/2017,Brasília,79,77,L. Sorocabana,21,1
16/02/2017,Franca,99,78,Pinheiros,21,1
16/02/2017,Basq. Cearense,88,78,Caxias do Sul,20,1
16/02/2017,Vitória,73,64,Vasco da Gama,20,1
18/02/2017,Basq. Cearense,89,80,Vasco da Gama,21,1
18/02/2017,Vitória,76,67,Caxias do Sul,21,1
21/02/2017,Vasco da Gama,64,90,Bauru,22,1
21/02/2017,Paulistano,85,65,Macaé Basquete,22,1
21/02/2017,L. Sorocabana,58,90,Flamengo,22,1
21/02/2017,Caxias do Sul,95,100,Franca,22,1
22/02/2017,Pinheiros,86,78,Brasília,22,1
22/02/2017,Basq. Cearense,77,85,Mogi,22,1
22/02/2017,Vitória,86,79,Campo Mourão,22,1
23/02/2017,Paulistano,103,96,Flamengo,23,1
23/02/2017,L. Sorocabana,73,77,Macaé Basquete,23,1
23/02/2017,Caxias do Sul,76,74,Bauru,23,1
23/02/2017,Vasco da Gama,79,77,Franca,23,1
24/02/2017,Pinheiros,95,92,Minas,23,1
24/02/2017,Basq. Cearense,75,81,Campo Mourão,23,1
25/02/2017,Vitória,60,63,Mogi,23,1
04/03/2017,Franca,92,85,Bauru,26,1
07/03/2017,Mogi,84,58,Brasília,24,1
07/03/2017,Bauru,83,71,Vitória,24,1
07/03/2017,Franca,78,82,Basq. Cearense,24,1
07/03/2017,Campo Mourão,114,105,Minas,24,1
08/03/2017,L. Sorocabana,64,63,Pinheiros,24,1
09/03/2017,Bauru,78,72,Basq. Cearense,25,1
09/03/2017,Mogi,87,64,Minas,25,1
09/03/2017,Franca,81,74,Vitória,25,1
09/03/2017,Campo Mourão,80,90,Brasília,25,1
10/03/2017,Paulistano,67,74,Pinheiros,25,1
11/03/2017,Flamengo,94,86,Vasco da Gama,25,1
11/03/2017,Macaé Basquete,73,67,Caxias do Sul,25,1
13/03/2017,Minas,62,74,Brasília,26,1
13/03/2017,Paulistano,92,57,L. Sorocabana,26,1
13/03/2017,Mogi,74,71,Campo Mourão,26,1
14/03/2017,Macaé Basquete,80,82,Flamengo,26,1
14/03/2017,Vitória,82,68,Basq. Cearense,26,1
14/03/2017,Vasco da Gama,57,76,Caxias do Sul,26,1
22/03/2017,Vasco da Gama,89,66,L. Sorocabana,27,1
22/03/2017,Basq. Cearense,81,94,Flamengo,27,1
22/03/2017,Vitória,84,90,Macaé Basquete,27,1
22/03/2017,Caxias do Sul,80,82,Paulistano,27,1
22/03/2017,Campo Mourão,81,83,Pinheiros,27,1
23/03/2017,Minas,77,89,Bauru,27,1
23/03/2017,Brasília,88,92,Franca,27,1
24/03/2017,Basq. Cearense,77,71,Macaé Basquete,28,1
24/03/2017,Vitória,87,93,Flamengo,28,1
24/03/2017,Mogi,90,78,Pinheiros,28,1
24/03/2017,Caxias do Sul,59,67,L. Sorocabana,28,1
24/03/2017,Vasco da Gama,67,82,Paulistano,28,1
25/03/2017,Brasília,92,89,Bauru,28,1
25/03/2017,Minas,80,84,Franca,28,1
29/03/2017,Macaé Basquete,87,74,Brasília,30,1
29/03/2017,Flamengo,108,74,Minas,30,1
30/03/2017,Pinheiros,95,69,Caxias do Sul,29,1
30/03/2017,Paulistano,79,67,Basq. Cearense,29,1
30/03/2017,Bauru,80,87,Mogi,29,1
30/03/2017,L. Sorocabana,62,69,Vitória,29,1
30/03/2017,Franca,61,42,Campo Mourão,29,1
01/04/2017,Flamengo,71,77,Brasília,29,1
01/04/2017,Macaé Basquete,99,65,Minas,29,1
01/04/2017,Pinheiros,72,81,Vasco da Gama,30,1
01/04/2017,L. Sorocabana,63,65,Basq. Cearense,30,1
01/04/2017,Paulistano,83,66,Vitória,30,1
01/04/2017,Bauru,83,54,Campo Mourão,30,1
01/04/2017,Franca,82,78,Mogi,30,1
04/04/2017,Vasco da Gama,74,83,Pinheiros,1,3
05/04/2017,Macaé Basquete,70,80,Bauru,1,3
06/04/2017,Basq. Cearense,87,84,Paulistano,1,3
07/04/2017,Campo Mourão,63,85,Vitória,1,3
07/04/2017,Pinheiros,80,85,Vasco da Gama,2,3
08/04/2017,Bauru,91,79,Macaé Basquete,2,3
09/04/2017,Pinheiros,81,78,Vasco da Gama,3,3
09/04/2017,Paulistano,83,75,Basq. Cearense,2,3
10/04/2017,Bauru,93,83,Macaé Basquete,3,3
11/04/2017,Paulistano,81,85,Basq. Cearense,3,3
11/04/2017,Vitória,82,80,Campo Mourão,2,3
13/04/2017,Vitória,72,81,Campo Mourão,3,3
15/04/2017,Basq. Cearense,67,82,Paulistano,4,3
15/04/2017,Vasco da Gama,79,73,Pinheiros,4,3
16/04/2017,Campo Mourão,68,66,Vitória,4,3
17/04/2017,Pinheiros,93,82,Vasco da Gama,5,3
18/04/2017,Paulistano,76,72,Basq. Cearense,5,3
18/04/2017,Vitória,73,60,Campo Mourão,5,3
20/04/2017,Bauru,87,88,Brasília,1,4
21/04/2017,Pinheiros,85,96,Flamengo,1,4
22/04/2017,Paulistano,80,65,Franca,1,4
22/04/2017,Vitória,83,89,Mogi,1,4
23/04/2017,Brasília,73,77,Bauru,2,4
24/04/2017,Flamengo,83,73,Pinheiros,2,4
25/04/2017,Franca,92,79,Paulistano,2,4
25/04/2017,Brasília,76,85,Bauru,3,4
26/04/2017,Flamengo,79,90,Pinheiros,3,4
27/04/2017,Mogi,83,87,Vitória,2,4
28/04/2017,Franca,66,69,Paulistano,3,4
29/04/2017,Mogi,88,69,Vitória,3,4
30/04/2017,Bauru,80,78,Brasília,4,4
01/05/2017,Pinheiros,102,98,Flamengo,4,4
02/05/2017,Paulistano,87,105,Franca,4,4
02/05/2017,Vitória,82,80,Mogi,4,4
05/05/2017,Flamengo,75,78,Pinheiros,5,4
06/05/2017,Mogi,85,95,Vitória,5,4
06/05/2017,Franca,67,80,Paulistano,5,4
08/05/2017,Pinheiros,98,86,Bauru,1,5
09/05/2017,Vitória,84,93,Paulistano,1,5
12/05/2017,Paulistano,82,72,Vitória,2,5
13/05/2017,Bauru,83,89,Pinheiros,2,5
14/05/2017,Paulistano,70,67,Vitória,3,5
15/05/2017,Bauru,94,77,Pinheiros,3,5
20/05/2017,Pinheiros,72,76,Bauru,4,5
23/05/2017,Bauru,66,60,Pinheiros,5,5
27/05/2017,Paulistano,82,78,Bauru,1,6
02/06/2017,Bauru,74,78,Paulistano,2,6
04/06/2017,Bauru,90,79,Paulistano,3,6
10/06/2017,Paulistano,64,81,Bauru,4,6
17/06/2017,Bauru,92,73,Paulistano,5,6
